aware	multicore_plat.xml	Generators/tasks_dense.csv


2	  239	  239	 1889	PM1	1	51200	2048
2	  242	  242	 1962	PM0	1	512000	1024
0	  242	  242	  592	PM4	1	2048	2048
0	  246	  246	  421	PM4	1	204800	1024
0	  246	  246	  481	PM9	2	51200	1024
1	  246	  246	 1221	PM3	1	2048	2048
0	  250	  250	  325	PM2	1	204800	1024
2	  250	  250	 2635	PM7	1	512000	2048
0	  250	  250	  425	PM6	1	204800	2048
1	  256	  256	  421	PM8	1	2048	1024
2	  258	  258	 2273	PM4	2	512000	1024
1	  260	  260	 1620	PM1	1	204800	512
2	  262	  262	 2427	PM9	1	51200	2048
2	  262	  262	 2947	PM5	2	512000	1024
1	  265	  265	 1160	PM3	1	204800	512
1	  265	  265	 1665	PM2	1	51200	512
2	  267	  267	 1577	PM3	1	512000	1024
1	  268	  268	 1258	PM0	1	51200	2048
1	  270	  270	 1545	PM1	1	51200	1024
2	  270	  270	 2195	PM9	1	51200	2048
2	  274	  274	 1284	PM6	1	512000	1024
2	  275	  275	 3135	PM7	1	51200	2048
1	  275	  275	 1580	PM8	2	204800	512
1	  277	  277	 1832	PM4	1	51200	2048
2	  277	  277	 1897	PM1	1	51200	1024
0	  277	  277	  467	PM2	1	204800	512
1	  281	  281	 1716	PM5	2	204800	512
2	  283	  283	 1983	PM0	1	1024000	512
1	  285	  285	 2075	PM7	1	204800	2048
0	  289	  289	  484	PM3	1	51200	512
2	  289	  289	 1609	PM2	1	512000	1024
2	  289	  289	 2209	PM9	1	512000	512
0	  289	  289	  379	PM1	1	2048	1024
0	  289	  289	  649	PM8	2	2048	2048
1	  291	  291	 1266	PM6	1	51200	2048
1	  291	  291	 1326	PM4	1	2048	1024
2	  297	  297	 1737	PM1	1	512000	512
2	  301	  301	 2296	PM4	1	512000	1024
2	  301	  301	 2996	PM5	2	512000	1024
2	  301	  301	 1551	PM3	1	1024000	512
1	  301	  301	 1586	PM9	4	204800	512
2	  302	  302	 3177	PM7	1	51200	1024
1	  304	  304	 1414	PM0	2	51200	512
2	  305	  305	 1800	PM6	1	512000	1024
1	  307	  307	 1217	PM8	1	2048	512
0	  307	  307	  402	PM1	1	51200	2048
0	  307	  307	  782	PM8	1	51200	512
0	  311	  311	  666	PM2	1	2048	512
2	  317	  317	 1617	PM3	1	512000	512
1	  317	  317	 1302	PM2	2	204800	512
2	  317	  317	 2277	PM4	2	512000	1024
0	  317	  317	  632	PM0	1	51200	512
0	  320	  320	  825	PM5	2	2048	512
2	  323	  323	 1828	PM2	1	512000	2048
2	  327	  327	 2927	PM7	4	1024000	512
0	  330	  330	  700	PM1	1	51200	512
0	  330	  330	  785	PM6	1	51200	512
2	  330	  330	 2430	PM9	1	204800	512
2	  332	  332	 2657	PM5	2	204800	512
1	  332	  332	 1017	PM3	1	51200	512
0	  335	  335	  545	PM2	1	51200	512
1	  338	  338	 1483	PM5	1	51200	512
0	  338	  338	  558	PM0	1	204800	512
1	  338	  338	  783	PM3	1	51200	1024
2	  338	  338	 2078	PM0	1	51200	1024
2	  341	  341	 1816	PM8	2	1024000	2048
2	  341	  341	 1856	PM2	1	51200	512
1	  341	  341	 1266	PM1	1	51200	2048
2	  341	  341	 1901	PM4	1	512000	1024
2	  341	  341	 3016	PM5	1	512000	512
1	  344	  344	 1174	PM6	2	204800	1024
2	  344	  344	 1959	PM6	1	512000	1024
0	  344	  344	  759	PM7	1	204800	2048
2	  344	  344	 1994	PM0	1	204800	512
1	  345	  345	 1615	PM9	2	51200	1024
2	  345	  345	 1515	PM3	2	512000	512
0	  346	  346	  566	PM1	1	204800	1024
0	  346	  346	  876	PM8	1	51200	512
0	  346	  346	  766	PM7	1	204800	1024
0	  350	  350	  460	PM9	1	204800	512
1	  350	  350	 1300	PM5	1	2048	512
2	  356	  356	 1706	PM2	1	512000	512
1	  358	  358	 1998	PM5	1	51200	1024
1	  358	  358	 1403	PM4	1	51200	512
0	  358	  358	  413	PM6	2	2048	512
1	  359	  359	 1994	PM7	1	51200	512
1	  359	  359	 1619	PM9	1	2048	512
0	  359	  359	  524	PM1	1	2048	1024
2	  359	  359	 2074	PM0	1	512000	512
1	  363	  363	 1388	PM3	1	51200	512
0	  365	  365	  775	PM2	1	51200	512
1	  367	  367	 1122	PM8	1	51200	1024
1	  368	  368	 1788	PM5	1	51200	1024
0	  370	  370	  595	PM9	1	204800	1024
2	  372	  372	 2067	PM4	1	512000	1024
1	  378	  378	 1028	PM6	1	51200	512
0	  378	  378	  538	PM3	1	2048	512
1	  378	  378	 1338	PM2	1	2048	512
0	  384	  384	  499	PM1	2	2048	1024
2	  384	  384	 1899	PM1	1	512000	512
1	  384	  384	 2249	PM7	1	51200	512
2	  386	  386	 1821	PM8	1	512000	512
1	  386	  386	 1081	PM0	2	51200	1024
1	  390	  390	 1235	PM4	1	204800	1024
2	  390	  390	 2335	PM9	1	512000	512
2	  390	  390	 1345	PM6	1	512000	512
2	  391	  391	 2966	PM5	1	512000	1024
2	  391	  391	 1876	PM2	1	512000	2048
2	  391	  391	 1516	PM3	2	512000	1024
2	  394	  394	 2934	PM7	1	51200	1024
0	  394	  394	  764	PM0	4	204800	512
0	  396	  396	  696	PM5	1	51200	512
0	  398	  398	  778	PM8	1	2048	512
0	  398	  398	  568	PM1	4	204800	2048
2	  400	  400	 2380	PM9	1	512000	1024
2	  404	  404	 1744	PM1	2	1024000	512
0	  404	  404	  704	PM5	2	2048	2048
1	  406	  406	 1616	PM1	2	204800	512
2	  406	  406	 2156	PM4	4	512000	1024
1	  412	  412	  802	PM6	1	204800	2048
2	  412	  412	 2097	PM0	1	51200	1024
1	  412	  412	 1662	PM2	1	204800	512
1	  418	  418	 1298	PM3	1	2048	2048
0	  418	  418	  598	PM6	1	51200	512
1	  418	  418	 1493	PM8	1	51200	2048
2	  418	  418	 3113	PM7	4	512000	1024
2	  418	  418	 2438	PM5	1	51200	512
1	  421	  421	 1631	PM8	2	204800	2048
2	  425	  425	 1860	PM6	1	512000	1024
1	  426	  426	 1901	PM4	1	204800	512

