aware	multicore_plat.xml	Generators/disk_heavy1.csv

2	  398	  398	  493	PM2	1	512000	1024
0	  401	  401	  466	PM4	1	204800	512
1	  405	  405	  510	PM5	2	51200	1024
1	  417	  417	  532	PM1	1	51200	1024
0	  432	  432	  497	PM3	1	51200	1024
2	  437	  437	  477	PM8	4	1024000	1024
0	  437	  437	  472	PM3	1	51200	1024
1	  443	  443	  488	PM7	1	204800	512
0	  443	  443	  518	PM5	2	2048	1024
0	  446	  446	  471	PM6	1	204800	512
0	  446	  446	  501	PM7	1	2048	512
2	  451	  451	  526	PM4	1	51200	1024
0	  460	  460	  515	PM1	1	204800	512
0	  460	  460	  505	PM0	1	2048	512
1	  466	  466	  556	PM9	1	2048	512
2	  466	  466	  516	PM9	1	2048	2048
2	  466	  466	  481	PM2	1	51200	1024
1	  472	  472	  552	PM3	1	204800	1024
2	  472	  472	  532	PM6	1	204800	2048
2	  487	  487	  517	PM8	1	2048	512
1	  493	  493	  558	PM2	2	51200	512
2	  494	  494	  594	PM0	4	512000	1024
0	  500	  500	  515	PM2	1	204800	512
2	  515	  515	  555	PM7	1	512000	512
2	  519	  519	  549	PM5	1	512000	512
2	  519	  519	  589	PM8	1	51200	1024
0	  521	  521	  606	PM1	2	2048	512
1	  531	  531	  611	PM4	4	51200	512
0	  531	  531	  556	PM2	1	51200	2048
2	  531	  531	  606	PM3	1	1024000	1024
0	  534	  534	  639	PM6	1	204800	1024
0	  534	  534	  609	PM4	1	204800	512
2	  540	  540	  565	PM1	2	204800	1024
1	  540	  540	  610	PM6	2	51200	1024
0	  545	  545	  610	PM9	1	51200	2048
1	  551	  551	  611	PM5	1	2048	512
1	  551	  551	  641	PM0	1	51200	512
2	  551	  551	  601	PM5	1	51200	2048

