aware	multicore_plat2.xml	Generators/tasks_dense.csv


1	    6	    6	   86	PM0	1	51200	512
0	    6	    6	  151	PM1	2	204800	512
0	    8	    8	   98	PM4	2	2048	1024
0	   12	   12	  132	PM5	2	51200	2048
1	   18	   18	  568	PM1	1	2048	2048
1	   24	   24	  624	PM4	1	51200	2048
0	   24	   24	  204	PM0	2	204800	1024
1	   24	   24	  464	PM5	1	204800	512
2	   26	   26	 2056	PM6	4	51200	2048
1	   32	   32	 1527	PM7	1	204800	512
1	   32	   32	   62	PM8	1	204800	1024
2	   32	   32	 1732	PM9	1	204800	512
1	   36	   36	  831	PM0	1	204800	512
2	   36	   36	 3286	PM7	1	51200	1024
2	   38	   38	 2398	PM8	1	512000	1024
0	   41	   41	  261	PM1	1	2048	512
1	   41	   41	  106	PM4	1	51200	512
1	   43	   43	  633	PM5	1	51200	2048
0	   49	   49	  149	PM0	2	51200	512
0	   51	   51	  211	PM4	1	51200	2048
2	   54	   54	 1804	PM6	1	51200	512
2	   54	   54	 1689	PM9	1	204800	512
1	   56	   56	  846	PM1	1	2048	512
0	   62	   62	  227	PM5	2	51200	1024
0	   66	   66	  201	PM0	1	51200	512
1	   67	   67	  297	PM8	1	2048	1024
0	   69	   69	  119	PM1	1	204800	512
0	   71	   71	  121	PM4	1	204800	512
1	   71	   71	  846	PM5	1	51200	512
0	   72	   72	  152	PM5	1	204800	512
0	   72	   72	  177	PM0	1	51200	2048
1	   72	   72	  872	PM6	2	204800	1024
1	   75	   75	 1110	PM9	1	51200	512
2	   76	   76	 1441	PM2	2	512000	2048
0	   80	   80	  190	PM1	2	204800	1024
0	   86	   86	  226	PM4	1	204800	1024
0	   86	   86	  226	PM0	2	204800	1024
1	   86	   86	  261	PM7	1	2048	512
0	   88	   88	  173	PM5	1	51200	1024
1	   92	   92	  822	PM8	2	2048	1024
0	   94	   94	  179	PM1	1	51200	1024
2	   94	   94	 5204	PM3	2	512000	2048
0	   96	   96	  241	PM4	1	204800	512
2	  102	  102	 3247	PM2	2	204800	1024
1	  102	  102	  917	PM0	4	51200	1024
0	  103	  103	  323	PM4	1	204800	512
0	  103	  103	  218	PM5	1	204800	2048
2	  105	  105	 5000	PM3	2	512000	512
2	  108	  108	 2658	PM7	1	512000	512
1	  110	  110	  810	PM4	2	204800	2048
0	  110	  110	  390	PM0	4	51200	512
0	  116	  116	  486	PM1	1	204800	512
2	  116	  116	 2311	PM8	1	512000	2048
0	  116	  116	  346	PM4	1	204800	1024
2	  116	  116	 1666	PM6	1	512000	512
0	  116	  116	  501	PM5	1	2048	512
0	  117	  117	  427	PM9	1	51200	512
0	  118	  118	  353	PM0	1	204800	512
1	  120	  120	  610	PM1	1	2048	1024
2	  121	  121	 2231	PM2	4	204800	512
1	  122	  122	  822	PM4	4	204800	2048
0	  125	  125	  280	PM1	1	204800	512
0	  125	  125	  410	PM4	1	51200	512
0	  125	  125	  330	PM7	1	51200	512
0	  129	  129	  394	PM8	4	51200	1024
0	  130	  130	  510	PM1	1	204800	2048
1	  133	  133	  193	PM9	4	2048	512
2	  133	  133	 5493	PM3	1	51200	1024
1	  139	  139	 1594	PM6	1	51200	2048
2	  145	  145	 1990	PM9	1	512000	1024
1	  145	  145	 1030	PM0	1	51200	512
1	  149	  149	  829	PM5	2	51200	512
0	  149	  149	  274	PM5	1	51200	512
2	  152	  152	 3177	PM7	4	1024000	1024
2	  156	  156	 2476	PM8	1	512000	2048
1	  158	  158	  823	PM1	1	204800	2048
1	  158	  158	  763	PM0	1	51200	1024
2	  164	  164	 3149	PM2	2	51200	1024
1	  167	  167	  862	PM4	1	204800	1024
0	  171	  171	  266	PM5	1	51200	1024
1	  175	  175	  460	PM6	1	204800	512
0	  175	  175	  275	PM5	1	204800	1024
2	  178	  178	 5003	PM3	1	204800	512
0	  179	  179	  459	PM1	1	51200	512
1	  181	  181	  886	PM0	1	51200	512
0	  184	  184	  474	PM0	1	51200	2048
2	  187	  187	 3237	PM7	1	1024000	2048
2	  189	  189	 2544	PM8	1	204800	512
0	  189	  189	  429	PM1	1	2048	2048
0	  191	  191	  596	PM1	2	51200	512
2	  195	  195	 1920	PM9	1	512000	1024
2	  197	  197	 1692	PM6	1	512000	512
0	  197	  197	  302	PM5	1	51200	512
0	  203	  203	  358	PM0	1	204800	512
1	  203	  203	 1073	PM9	1	51200	1024
0	  203	  203	  238	PM4	2	51200	2048
1	  207	  207	  742	PM1	1	204800	512
2	  209	  209	 3054	PM2	1	204800	2048
2	  209	  209	 5094	PM3	2	512000	512
1	  209	  209	  929	PM4	4	51200	1024
1	  209	  209	  829	PM5	1	51200	512
1	  209	  209	  739	PM0	1	51200	512
2	  209	  209	 3254	PM7	1	512000	1024
2	  209	  209	 2134	PM8	1	512000	1024
1	  209	  209	 1584	PM9	1	51200	512
2	  210	  210	 1925	PM6	1	204800	512
1	  214	  214	  979	PM4	1	2048	2048
2	  214	  214	 1239	PM0	1	512000	2048
1	  216	  216	  816	PM1	1	51200	512
1	  216	  216	  601	PM5	1	51200	512
1	  216	  216	 2026	PM7	1	51200	512
0	  216	  216	  516	PM4	1	51200	2048
