normal	multicore_plat.xml	Generators/disk_heavy1.csv

2	  398	  398	  498	PM9	1	512000	1024
0	  401	  401	  466	PM1	1	204800	512
1	  405	  405	  520	PM9	2	51200	1024
1	  417	  417	  532	PM1	1	51200	1024
0	  432	  432	  497	PM0	1	51200	1024
2	  437	  437	  487	PM0	4	1024000	1024
0	  437	  437	  472	PM2	1	51200	1024
1	  443	  443	  493	PM3	1	204800	512
0	  443	  443	  518	PM4	2	2048	1024
0	  446	  446	  471	PM5	1	204800	512
0	  446	  446	  501	PM6	1	2048	512
2	  451	  451	  546	PM3	1	51200	1024
0	  460	  460	  510	PM7	1	204800	512
0	  460	  460	  500	PM8	1	2048	512
1	  466	  466	  561	PM1	1	2048	512
2	  466	  466	  516	PM4	1	2048	2048
2	  466	  466	  481	PM5	1	51200	1024
1	  472	  472	  552	PM2	1	204800	1024
2	  472	  472	  527	PM5	1	204800	2048
2	  487	  487	  522	PM0	1	2048	512
1	  493	  493	  563	PM2	2	51200	512
2	  494	  494	  614	PM3	4	512000	1024
0	  500	  500	  510	PM8	1	204800	512
2	  515	  515	  560	PM6	1	512000	512
2	  519	  519	  554	PM4	1	512000	512
2	  519	  519	  599	PM7	1	51200	1024
0	  521	  521	  606	PM8	2	2048	512
1	  531	  531	  611	PM0	4	51200	512
0	  531	  531	  556	PM5	1	51200	2048
2	  531	  531	  601	PM9	1	1024000	1024
0	  534	  534	  639	PM0	1	204800	1024
0	  534	  534	  609	PM1	1	204800	512
2	  540	  540	  565	PM4	2	204800	1024
1	  540	  540	  605	PM5	2	51200	1024
0	  545	  545	  610	PM6	1	51200	2048
1	  551	  551	  616	PM3	1	2048	512
1	  551	  551	  641	PM7	1	51200	512
2	  551	  551	  601	PM8	1	51200	2048

