normal	multicore_plat2.xml	Generators/disk_heavy1.csv


2	  398	  398	  543	PM9	1	512000	1024
0	  401	  401	  471	PM4	1	204800	512
1	  405	  405	  535	PM4	2	51200	1024
1	  417	  417	  552	PM5	1	51200	1024
0	  432	  432	  522	PM9	1	51200	1024
2	  437	  437	  552	PM2	4	1024000	1024
0	  437	  437	  472	PM4	1	51200	1024
1	  443	  443	  518	PM6	1	204800	512
0	  443	  443	  523	PM5	2	2048	1024
0	  446	  446	  476	PM7	1	204800	512
0	  446	  446	  506	PM5	1	2048	512
2	  451	  451	  621	PM2	1	51200	1024
0	  460	  460	  570	PM3	1	204800	512
0	  460	  460	  510	PM1	1	2048	512
1	  466	  466	  596	PM6	1	2048	512
2	  466	  466	  541	PM7	1	2048	2048
2	  466	  466	  496	PM9	1	51200	1024
1	  472	  472	  567	PM4	1	204800	1024
2	  472	  472	  587	PM3	1	204800	2048
2	  487	  487	  542	PM7	1	2048	512
1	  493	  493	  578	PM1	2	51200	512
2	  494	  494	  614	PM4	4	512000	1024
0	  500	  500	  515	PM7	1	204800	512
2	  515	  515	  575	PM0	1	512000	512
2	  519	  519	  569	PM0	1	512000	512
2	  519	  519	  629	PM1	1	51200	1024
0	  521	  521	  631	PM6	2	2048	512
1	  531	  531	  616	PM5	4	51200	512
0	  531	  531	  556	PM0	1	51200	2048
2	  531	  531	  636	PM1	1	1024000	1024
0	  534	  534	  639	PM5	1	204800	1024
0	  534	  534	  629	PM6	1	204800	512
2	  540	  540	  575	PM4	2	204800	1024
1	  540	  540	  635	PM7	2	51200	1024
0	  545	  545	  630	PM7	1	51200	2048
1	  551	  551	  621	PM8	1	2048	512
1	  551	  551	  656	PM9	1	51200	512
2	  551	  551	  626	PM7	1	51200	2048

