aware	multicore_plat2.xml	Generators/disk_heavy1.csv


2	  398	  398	  538	PM6	1	512000	1024
0	  401	  401	  476	PM0	1	204800	512
1	  405	  405	  540	PM0	2	51200	1024
1	  417	  417	  557	PM1	1	51200	1024
0	  432	  432	  502	PM1	1	51200	1024
2	  437	  437	  507	PM5	4	1024000	1024
0	  437	  437	  477	PM1	1	51200	1024
1	  443	  443	  508	PM1	1	204800	512
0	  443	  443	  528	PM4	2	2048	1024
0	  446	  446	  471	PM5	1	204800	512
0	  446	  446	  506	PM1	1	2048	512
2	  451	  451	  566	PM7	1	51200	1024
0	  460	  460	  520	PM4	1	204800	512
0	  460	  460	  510	PM5	1	2048	512
1	  466	  466	  576	PM4	1	2048	512
2	  466	  466	  541	PM7	1	2048	2048
2	  466	  466	  486	PM9	1	51200	1024
1	  472	  472	  572	PM0	1	204800	1024
2	  472	  472	  572	PM3	1	204800	2048
2	  487	  487	  542	PM9	1	2048	512
1	  493	  493	  583	PM0	2	51200	512
2	  494	  494	  624	PM9	4	512000	1024
0	  500	  500	  515	PM0	1	204800	512
2	  515	  515	  580	PM5	1	512000	512
2	  519	  519	  559	PM1	1	512000	512
2	  519	  519	  624	PM5	1	51200	1024
0	  521	  521	  611	PM0	2	2048	512
1	  531	  531	  641	PM8	4	51200	512
0	  531	  531	  556	PM4	1	51200	2048
2	  531	  531	  641	PM8	1	1024000	1024
0	  534	  534	  639	PM1	1	204800	1024
0	  534	  534	  614	PM4	1	204800	512
2	  540	  540	  570	PM6	2	204800	1024
1	  540	  540	  620	PM5	2	51200	1024
0	  545	  545	  610	PM0	1	51200	2048
1	  551	  551	  611	PM4	1	2048	512
1	  551	  551	  656	PM6	1	51200	512
2	  551	  551	  606	PM7	1	51200	2048

